"","Connectance_0.05","Connectance_0.075","Connectance_0.1","Connectance_0.125","Connectance_0.15","Connectance_0.175","Connectance_0.2","Connectance_0.225","Connectance_0.25","Connectance_0.275","Connectance_0.3","Connectance_0.325","Connectance_0.35","Connectance_0.375","Connectance_0.4","Connectance_0.425","Connectance_0.45"
"shannon.62",2.4892178435094,2.71868788725502,2.36643064922968,2.44281630724541,2.90843635067366,2.55315013519422,0.989652638349636,2.5628286882848,2.64687238883193,0.178020325556161,2.72737412446504,2.69660849320329,1.64812515104171,2.4828363591427,2.9476165192859,2.41066869825741,2.9417798005379
"shannon.63",2.98694049808516,2.88390263801863,2.90466191347476,2.69378551891725,2.55189911349447,2.53549196541842,2.89698988709614,2.81283647878911,2.7251317163705,2.76886165304721,2.6987927644862,2.90326522898051,2.3187092304661,2.33185995369282,2.7456879482208,2.439325939401,3.11252423189369
"shannon.64",2.74891519377273,2.86577995107463,2.36565650887878,2.55453753046803,2.70819108845555,2.70799617505029,1.97935558706932,2.38323751784523,2.55196689335858,2.74388369371241,2.7280948207325,2.65042401143446,2.75604756492031,2.35937267016673,2.2306461373476,2.20693324546821,0.76687083603093
"shannon.65",2.44848043947132,2.71611505229873,2.76890038637105,2.23437493264553,2.73392765272738,2.49065336218158,2.73282085692674,0.169367595261866,2.85868662298106,2.44280540214209,2.42595553392183,2.6538106724594,2.69121096721358,2.85964472525579,2.34758270594492,1.93933409265999,2.85343551218611
"shannon.66",2.73939705581284,2.73627490496356,2.91003831988024,2.78144012061357,2.53818050483135,2.65776670442798,2.55087336967078,2.1962964906081,2.76178032333032,2.33746382937775,2.28607663830906,2.4652128913758,2.66638816884948,2.72550671271544,2.07209759494548,2.41597195664123,2.60390704754828
"shannon.67",2.66977490643577,2.78579393953717,2.89211287838125,2.7394169260116,2.78103014179677,2.50667049857046,2.46758562307103,2.64996057137099,2.19307708622053,2.4403297163649,2.48781725737403,2.33871013871829,2.24598087884862,2.47717679155821,2.15835018015939,2.58782807328555,2.74270029011135
"shannon.68",2.86304189506679,2.74870288701744,2.88726707762887,2.61737460758052,2.56821006576514,2.75405259601352,2.50548698506417,2.40121144329697,2.77271452140302,0.100811611524756,2.58952932463593,1.28332186208668,2.26079829714247,2.25718815486807,2.59237120534468,2.53306783303025,2.78253763475536
"shannon.69",2.01328059998894,2.69359619023503,2.58804866038506,2.31493357915673,2.72037397426065,2.04131608878817,2.23267774545499,2.32389003477128,2.69336846526809,2.47663432306976,2.97708090198145,2.93363353676934,2.58435181269471,3.03827356177785,2.70332243533297,2.6518623003488,2.60771922732236
"shannon.70",2.7810578890286,2.6786609714225,2.51288433055859,2.73586615979385,2.55313725276976,2.96597450565905,2.47067953668584,2.74870629809193,2.2602038069286,2.66081899927835,2.65120156256887,2.21767480306434,0.109702613537133,2.88389735091844,2.86333014375798,2.6170997244706,2.91130432995826
"shannon.71",2.59450741768668,2.44697533876618,2.68292498837595,2.87764425962959,2.44535023528532,2.87709430290714,2.2256289290113,2.8699299693262,2.31613276361348,2.76772520780667,2.63498560080588,2.14904483275156,2.76594700955038,2.70224187735056,2.73541852175178,2.83098221088632,2.72758068906134
"shannon.72",2.83735896448579,2.87516055912706,2.66053153384136,2.66365891083304,2.82259658539354,2.58851892955689,2.89229867737983,2.70275981397196,2.61414116752872,2.65146412770264,2.4600482323986,2.56371230012206,2.39984656387707,2.72235177771068,2.86052646772289,2.34974503531581,0.116939558102058
"shannon.73",2.64200279235932,2.65207240264565,2.6987242901332,2.50667158097958,2.84229281525566,2.62710535790265,2.47297336373973,2.73073955061556,2.73143860381279,2.45458665350101,2.44294950093117,2.6774332789249,2.81837788334612,2.39949895004176,2.57421005148087,2.74805365796066,2.56212460495554
"shannon.74",2.91235825962465,2.69057134854581,2.61963206898598,2.18288640286231,2.69638735377723,1.74482579917252,2.38562947473131,2.72017040035256,2.5098652906084,2.80822209340001,2.28853785298106,2.69550347808624,2.36884199386744,2.64775871766266,2.40906800295775,0.0867594482138242,2.74374016942863
"shannon.75",2.78531833258955,2.70842369380775,2.8245522821337,2.89704151787404,2.61532148554892,2.11390691933348,0.951828624911845,2.64961488930291,2.5999312758799,2.75946790947143,2.69014545439488,2.27204680578324,2.24765001767478,1.27838728724721,2.65237960923415,2.59554162142787,2.74452808132147
"shannon.76",2.77792359242506,2.75799606797025,2.96082479822103,2.82229651273978,2.82619071923831,2.8254787531569,2.57224863546607,2.83632015567812,2.31402911795823,2.52908540083756,0.1069545190131,2.39019653829452,0.105533599676206,2.95201548060055,1.50946161568927,2.68235570023969,2.74590388227521
"shannon.77",2.72684534477611,2.745656213824,2.52704589570696,2.74554030242339,2.64795106127936,2.76055545149618,2.85238595776225,2.89283775858342,1.72378773371998,2.7427691437194,2.61000594246376,2.790708807241,2.6809773577291,2.38227721913715,2.72547995322536,2.60853862799634,2.71981476412929
"shannon.78",2.85162728965181,2.70154496567355,2.45059970892153,2.78921283893104,2.62961762093563,2.5368569005497,2.46594099339498,2.74332996336791,2.10979991068779,2.69892909653258,2.4802268247216,2.7052369464543,2.61761156256699,2.07982607465413,2.59140324574419,2.99759247807044,2.77524926638556
"shannon.79",2.41132123391168,2.47760870228896,2.40339135777614,2.7424336758335,2.73270079831511,2.82799965046248,2.80034979921128,1.77005411476746,1.89976934521864,2.4911067737373,2.85955739997135,2.47325901244379,2.40826686535918,2.03486196670843,2.76369686641532,2.6563285927503,2.13887171244433
"shannon.80",2.58230453425096,2.41737895579764,2.48201091962905,2.5436590995476,2.854606348921,2.27954286825881,2.4381717452816,2.5720735444758,2.67663718017487,2.74154459323842,2.87380171007033,2.63259291377598,2.86383458828922,2.47728649787902,2.62600347267977,2.80836973649571,2.83837614685111
